eta,V,r_star,sd_residual,asd_residual,curvature_norm,is_sd,is_asd,is_nontrivial,is_nontrivial_sd,phase_type
-3.857142857142857,4.173469387755102,0.8194049593276354,109.5935482771016,109.5935482771016,77.49434116103382,False,False,True,False,II
-3.857142857142857,4.26530612244898,0.8034983146336756,114.09496965936852,114.09496965936852,80.67732674541287,False,False,True,False,II
-3.857142857142857,4.357142857142858,0.7875916699397161,118.82540112752648,118.82540112752648,84.02224691448559,False,False,True,False,II
-3.857142857142857,4.448979591836735,0.7716850252457566,123.80186638100221,123.80186638100221,87.54113924155753,False,False,True,False,II
-3.857142857142857,4.540816326530613,0.755778380551797,129.04314710700834,129.04314710700834,91.24728438501882,False,False,True,False,II
-3.857142857142857,4.63265306122449,0.7398717358578376,134.57000741307078,134.57000741307078,95.15536478610632,False,False,True,False,II
-3.857142857142857,4.724489795918368,0.723965091163878,140.4054530359156,140.4054530359156,99.28164795726525,False,False,True,False,II
-3.857142857142857,4.816326530612245,0.7080584464699184,146.5750316317064,146.5750316317064,103.64419881941228,False,False,True,False,II
-3.857142857142857,4.908163265306123,0.693335798505702,152.70993582644223,152.70993582644223,107.9822311774398,False,False,True,False,II
-3.857142857142857,5.0,0.6795603479252804,158.84716317739526,158.84716317739526,112.32190625498224,False,False,True,False,II
-3.6938775510204085,1.0510204081632653,3.2454995711868766,6.414140497139654,6.414140497139654,4.535482241010702,False,False,True,False,II
-3.6938775510204085,1.1428571428571428,3.107744509706772,7.1469125580700865,7.1469125580700865,5.053630334358654,False,False,True,False,II
-3.6938775510204085,1.2346938775510203,2.9699894482266673,7.963979938113806,7.963979938113806,5.631384219473894,False,False,True,False,II
-3.6938775510204085,1.3265306122448979,2.8274986516977587,8.899602333317384,8.899602333317384,6.292969159752344,False,False,True,False,II
-3.6938775510204085,1.4183673469387754,2.6684327824980345,10.044124855083465,10.044124855083465,7.102268796113867,False,False,True,False,II
-3.6938775510204085,1.5102040816326532,2.50936691329831,11.366211926374985,11.366211926374985,8.037125529543163,False,False,True,False,II
-3.6938775510204085,1.6020408163265307,2.350301044098585,12.908840985179124,12.908840985179124,9.12792899787899,False,False,True,False,II
-3.6938775510204085,1.6938775510204083,2.1912351748988614,14.73040938977192,14.73040938977192,10.415972369161718,False,False,True,False,II
-3.6938775510204085,1.7857142857142858,2.0321693056991372,16.912047440062317,16.912047440062317,11.958623428616654,False,False,True,False,II
-3.6938775510204085,1.8775510204081634,1.8731034364994128,19.56942116154677,19.56942116154677,13.837670407225245,False,False,True,False,II
-3.6938775510204085,1.969387755102041,1.7140375672996886,22.87249642236744,22.87249642236744,16.173297322921062,False,False,True,False,II
-3.6938775510204085,2.0612244897959187,1.6256676115526254,25.331135153133125,25.331135153133125,17.911817441933366,False,False,True,False,II
-3.6938775510204085,2.1530612244897958,1.5726456125318935,27.213242590867708,27.213242590867708,19.242668374077127,False,False,True,False,II
-3.6938775510204085,2.2448979591836737,1.5196236135111612,29.25837946810267,29.25837946810267,20.688798528424652,False,False,True,False,II
-3.6938775510204085,2.336734693877551,1.466601614490429,31.487210819867993,31.487210819867993,22.26482029137909,False,False,True,False,II
-3.6938775510204085,2.428571428571429,1.4135796154696965,33.92420978774822,33.92420978774822,23.988038787311815,False,False,True,False,II
-3.6938775510204085,2.5204081632653064,1.3605576164489643,36.59853588881183,36.59853588881183,25.879072908478072,False,False,True,False,II
-3.6938775510204085,2.612244897959184,1.307535617428232,39.54516622107579,39.54516622107579,27.962655198071886,False,False,True,False,II
-3.6938775510204085,2.7040816326530615,1.2553028994671616,42.76645559693305,42.76645559693305,30.24045075990474,False,False,True,False,II
-3.6938775510204085,2.795918367346939,1.2093844299833878,45.983802443361135,45.983802443361135,32.51545853244319,False,False,True,False,II
-3.6938775510204085,2.8877551020408165,1.163465960499614,49.522425250172994,49.522425250172994,35.017642715201234,False,False,True,False,II
-3.6938775510204085,2.979591836734694,1.1175474910158403,53.43130283519654,53.43130283519654,37.78163656239948,False,False,True,False,II
-3.6938775510204085,3.0714285714285716,1.0894861913646003,56.36005451344617,56.36005451344617,39.85257673450127,False,False,True,False,II
-3.6938775510204085,3.163265306122449,1.0665269402369415,59.058866989775055,59.058866989775055,41.76092533766428,False,False,True,False,II
-3.6938775510204085,3.2551020408163267,1.0435676891092829,61.90461127263282,61.90461127263282,43.77317041759586,False,False,True,False,II
-3.6938775510204085,3.3469387755102042,1.0190299142476227,65.05753019322592,65.05753019322592,46.00262076687861,False,False,True,False,II
-3.6938775510204085,3.438775510204082,0.9925189847184608,68.60469988606245,68.60469988606245,48.51084851070272,False,False,True,False,II
-3.6938775510204085,3.5306122448979593,0.9660080551892988,72.39488796297177,72.39488796297177,51.1909162018577,False,False,True,False,II
-3.6938775510204085,3.622448979591837,0.9394971256601369,76.45294033505445,76.45294033505445,54.06039255256752,False,False,True,False,II
-3.6938775510204085,3.7142857142857144,0.9129861961309751,80.80724134244925,80.80724134244925,57.13934832222379,False,False,True,False,II
-3.6938775510204085,3.806122448979592,0.8864752666018132,85.49034527781915,85.49034527781915,60.450802871925255,False,False,True,False,II
-3.6938775510204085,3.8979591836734695,0.8599643370726513,90.53974564933915,90.53974564933915,64.02126811555293,False,False,True,False,II
-3.6938775510204085,3.989795918367347,0.8334534075434894,95.99881772122694,95.99881772122694,67.88141499657088,False,False,True,False,II
-3.6938775510204085,4.081632653061225,0.8163685089789519,100.16270331910971,100.16270331910971,70.82572673891879,False,False,True,False,II
-3.6938775510204085,4.173469387755102,0.8004618642849924,104.31935824729607,104.31935824729607,73.76492562569184,False,False,True,False,II
-3.6938775510204085,4.26530612244898,0.7845552195910328,108.6860307077996,108.6860307077996,76.85262933373444,False,False,True,False,II
-3.6938775510204085,4.357142857142858,0.7686485748970732,113.27824434674166,113.27824434674166,80.09981473848772,False,False,True,False,II
-3.6938775510204085,4.448979591836735,0.7527419302031139,118.11312629929785,118.11312629929785,83.51859255337666,False,False,True,False,II
-3.6938775510204085,4.540816326530613,0.7368352855091541,123.2096120078739,123.2096120078739,87.12235215813111,False,False,True,False,II
-3.6938775510204085,4.63265306122449,0.7209286408151947,128.588681878409,128.588681878409,90.92592894006272,False,False,True,False,II
-3.6938775510204085,4.724489795918368,0.7057323941590811,134.07192617382776,134.07192617382776,94.80316816425578,False,False,True,False,II
-3.6938775510204085,4.816326530612245,0.6919569435786592,139.43067865345358,139.43067865345358,98.59237838129941,False,False,True,False,II
-3.6938775510204085,4.908163265306123,0.6781814929982376,145.06274570268195,145.06274570268195,102.5748511839061,False,False,True,False,II
-3.6938775510204085,5.0,0.6644060424178159,150.98877776447242,150.98877776447242,106.76518864032705,False,False,True,False,II
-3.5306122448979593,1.0510204081632653,3.1697280038632005,6.081223571921714,6.081223571921714,4.300074425617322,False,False,True,False,II
-3.5306122448979593,1.1428571428571428,3.0319729423830957,6.794294239745712,6.794294239745712,4.804291530300891,False,False,True,False,II
-3.5306122448979593,1.2346938775510203,2.8942178809029913,7.590430675299707,7.590430675299707,5.367245002630809,False,False,True,False,II
-3.5306122448979593,1.3265306122448979,2.756462819422887,8.482784683512783,8.482784683512783,5.998234573057271,False,False,True,False,II
-3.5306122448979593,1.4183673469387754,2.6187077579427824,9.487947331125264,9.487947331125264,6.70899189737948,False,False,True,False,II
-3.5306122448979593,1.5102040816326532,2.4714812263650687,10.683651770059406,10.683651770059406,7.554482614444668,False,False,True,False,II
-3.5306122448979593,1.6020408163265307,2.312415357165344,12.148582238325046,12.148582238325046,8.590344882522087,False,False,True,False,II
-3.5306122448979593,1.6938775510204083,2.1533494879656203,13.87944170040787,13.87944170040787,9.814247345441752,False,False,True,False,II
-3.5306122448979593,1.7857142857142858,1.9942836187658957,15.954438286446635,15.954438286446635,11.281491502368697,False,False,True,False,II
-3.5306122448979593,1.8775510204081634,1.8352177495661715,18.485602321111774,18.485602321111774,13.071294755575918,False,False,True,False,II
-3.5306122448979593,1.969387755102041,1.6761518803664472,21.63854201181968,21.63854201181968,15.300759791547694,False,False,True,False,II
-3.5306122448979593,2.0612244897959187,1.5877819246193843,24.002288915971835,24.002288915971835,16.97218125648239,False,False,True,False,II
-3.5306122448979593,2.1530612244897958,1.5347599255986524,25.82379383131257,25.82379383131257,18.260179734084453,False,False,True,False,II
-3.5306122448979593,2.2448979591836737,1.4817379265779198,27.805277046770424,27.805277046770424,19.661299952542027,False,False,True,False,II
-3.5306122448979593,2.336734693877551,1.4287159275571877,29.967467551123697,29.967467551123697,21.190199520387385,False,False,True,False,II
-3.5306122448979593,2.428571428571429,1.3756939285364553,32.335001037751155,32.335001037751155,22.864298503467893,False,False,True,False,II
-3.5306122448979593,2.5204081632653064,1.322671929515723,34.93734527879861,34.93734527879861,24.704433763294308,False,False,True,False,II
-3.5306122448979593,2.612244897959184,1.2759641789722869,37.53862844578683,37.53862844578683,26.543818730458092,False,False,True,False,II
-3.5306122448979593,2.7040816326530615,1.230045709488513,40.347138867059456,40.347138867059456,28.529735494373057,False,False,True,False,II
-3.5306122448979593,2.795918367346939,1.1841272400047396,43.42647545341741,43.42647545341741,30.7071552761426,False,False,True,False,II
-3.5306122448979593,2.8877551020408165,1.1382087705209658,46.81657013201811,46.81657013201811,33.10431421224558,False,False,True,False,II
-3.5306122448979593,2.979591836734694,1.0922903010371918,50.565618213485145,50.565618213485145,35.75529153364534,False,False,True,False,II
-3.5306122448979593,3.0714285714285716,1.064229001385952,53.39156444114091,53.39156444114091,37.753537274489275,False,False,True,False,II
-3.5306122448979593,3.163265306122449,1.041269750258293,56.0033671227267,56.0033671227267,39.6003606617598,False,False,True,False,II
-3.5306122448979593,3.2551020408163267,1.0183104991306344,58.75920515644026,58.75920515644026,41.54903242325046,False,False,True,False,II
-3.5306122448979593,3.3469387755102042,0.9953512480029756,61.670473748021415,61.670473748021415,43.6076101862129,False,False,True,False,II
-3.5306122448979593,3.438775510204082,0.9723919968753167,64.74987774486947,64.74987774486947,45.78507763439712,False,False,True,False,II
-3.5306122448979593,3.5306122448979593,0.947064960146656,68.25801833079078,68.25801833079078,48.26570763205782,False,False,True,False,II
-3.5306122448979593,3.622448979591837,0.9205540306174941,72.13835685721952,72.13835685721952,51.009521317395006,False,False,True,False,II
-3.5306122448979593,3.7142857142857144,0.8940431010883322,76.30462949005582,76.30462949005582,53.95552094834548,False,False,True,False,II
-3.5306122448979593,3.806122448979592,0.8675321715591702,80.78875227096671,80.78875227096671,57.126274574400654,False,False,True,False,II
-3.5306122448979593,3.8979591836734695,0.8410212420300083,85.62757337213071,85.62757337213071,60.547837787982274,False,False,True,False,II
-3.5306122448979593,3.989795918367347,0.8145103125008465,90.86383447122283,90.86383447122283,64.25043351921363,False,False,True,False,II
-3.5306122448979593,4.081632653061225,0.7974254139363088,94.87831552754483,94.87831552754483,67.08910029708386,False,False,True,False,II
-3.5306122448979593,4.173469387755102,0.7815187692423495,98.8914100135891,98.8914100135891,69.92678662170809,False,False,True,False,II
-3.5306122448979593,4.26530612244898,0.7656121245483898,103.11001895019554,103.11001895019554,72.90979360795669,False,False,True,False,II
-3.5306122448979593,4.357142857142858,0.7497054798544303,107.54964387668797,107.54964387668797,76.0490824994043,False,False,True,False,II
-3.5306122448979593,4.448979591836735,0.7337988351604707,112.22742197237969,112.22742197237969,79.35677111175382,False,False,True,False,II
-3.5306122448979593,4.540816326530613,0.7181289898124599,117.10584479270359,117.10584479270359,82.80633696950005,False,False,True,False,II
-3.5306122448979593,4.63265306122449,0.7043535392320381,121.77408423122148,121.77408423122148,86.10728073267853,False,False,True,False,II
-3.5306122448979593,4.724489795918368,0.6905780886516164,126.67248729721271,126.67248729721271,89.5709747576259,False,False,True,False,II
-3.5306122448979593,4.816326530612245,0.6768026380711947,131.81785522319683,131.81785522319683,93.20929930978903,False,False,True,False,II
-3.5306122448979593,4.908163265306123,0.6630271874907729,137.2286894478415,137.2286894478415,97.03533688191153,False,False,True,False,II
-3.5306122448979593,5.0,0.6492517369103512,142.92540531921884,142.92540531921884,101.06352330505548,False,False,True,False,II
-3.36734693877551,1.0510204081632653,3.093956436539524,5.739550905044417,5.739550905044417,4.058475365922293,False,False,True,False,II
-3.36734693877551,1.1428571428571428,2.956201375059419,6.431025244354796,6.431025244354796,4.54742156026515,False,False,True,False,II
-3.36734693877551,1.2346938775510203,2.818446313579315,7.20398413373877,7.20398413373877,5.09398603252698,False,False,True,False,II
-3.36734693877551,1.3265306122448979,2.6806912520992103,8.071664540721201,8.071664540721201,5.707528732206962,False,False,True,False,II
-3.36734693877551,1.4183673469387754,2.542936190619106,9.05083465962664,9.05083465962664,6.3999065632202345,False,False,True,False,II
-3.36734693877551,1.5102040816326532,2.4051811291390006,10.162934914685303,10.162934914685303,7.186280194931505,False,False,True,False,II
-3.36734693877551,1.6020408163265307,2.2674260676588966,11.435716318742962,11.435716318742962,8.08627255670881,False,False,True,False,II
-3.36734693877551,1.6938775510204083,2.1154638010323787,13.024034256648052,13.024034256648052,9.209382941281733,False,False,True,False,II
-3.36734693877551,1.7857142857142858,1.9563979318326545,14.987569621706726,14.987569621706726,10.597812113014326,False,False,True,False,II
-3.36734693877551,1.8775510204081634,1.7973320626329303,17.385481295605132,17.385481295605132,12.293391718314272,False,False,True,False,II
-3.36734693877551,1.969387755102041,1.6382661934332061,20.3778097288195,20.3778097288195,14.409287444977469,False,False,True,False,II
-3.36734693877551,2.0612244897959187,1.5498962376861432,22.63870544455272,22.63870544455272,16.007982137128042,False,False,True,False,II
-3.36734693877551,2.1530612244897958,1.496874238665411,24.3939257257945,24.3939257257945,17.249110300470264,False,False,True,False,II
-3.36734693877551,2.2448979591836737,1.4438522396446787,26.305264392777246,26.305264392777246,18.600630833037822,False,False,True,False,II
-3.36734693877551,2.336734693877551,1.3908302406239466,28.39338502728029,28.39338502728029,20.077155093630477,False,False,True,False,II
-3.36734693877551,2.428571428571429,1.3425439279611864,30.529705801285974,30.529705801285974,21.58776199971959,False,False,True,False,II
-3.36734693877551,2.5204081632653064,1.2966254584774126,32.77470858710658,32.77470858710658,23.175218693356033,False,False,True,False,II
-3.36734693877551,2.612244897959184,1.2507069889936386,35.21996370466755,35.21996370466755,24.904275168714502,False,False,True,False,II
-3.36734693877551,2.7040816326530615,1.2047885195098649,37.892593205892425,37.892593205892425,26.794109612629832,False,False,True,False,II
-3.36734693877551,2.795918367346939,1.1588700500260911,40.824950821366954,40.824950821366954,28.86759956739589,False,False,True,False,II
-3.36734693877551,2.8877551020408165,1.1129515805423171,44.05590638410226,44.05590638410226,31.152230155518417,False,False,True,False,II
-3.36734693877551,2.979591836734694,1.0670331110585434,47.632522041494056,47.632522041494056,33.68127934055814,False,False,True,False,II
-3.36734693877551,3.0714285714285716,1.0389718114073037,50.346827058561026,50.346827058561026,35.600582824334865,False,False,True,False,II
-3.36734693877551,3.163265306122449,1.0160125602796448,52.86368241240689,52.86368241240689,37.380268312304935,False,False,True,False,II
-3.36734693877551,3.2551020408163267,0.993053309151986,55.520966157635954,55.520966157635954,39.25925166809319,False,False,True,False,II
-3.36734693877551,3.3469387755102042,0.9700940580243271,58.330015763585386,58.330015763585386,41.24554969314944,False,False,True,False,II
-3.36734693877551,3.438775510204082,0.9471348068966683,61.303497896437804,61.303497896437804,43.348119073026425,False,False,True,False,II
-3.36734693877551,3.5306122448979593,0.9241755557690094,64.45560005404079,64.45560005404079,45.576991883660234,False,False,True,False,II
-3.36734693877551,3.622448979591837,0.9012163046413507,67.80225653180091,67.80225653180091,47.9434353733863,False,False,True,False,II
-3.36734693877551,3.7142857142857144,0.8751000060456893,71.72637117533392,71.72637117533392,50.71820344798194,False,False,True,False,II
-3.36734693877551,3.806122448979592,0.8485890765165274,75.99769941322953,75.99769941322953,53.738488609671506,False,False,True,False,II
-3.36734693877551,3.8979591836734695,0.8220781469873655,80.61018695377952,80.61018695377952,57.00000982773286,False,False,True,False,II
-3.36734693877551,3.989795918367347,0.7955672174582036,85.60562658470565,85.60562658470565,60.53231906576875,False,False,True,False,II
-3.36734693877551,4.081632653061225,0.7784823188936659,89.45776898219178,89.45776898219178,63.2561950771274,False,False,True,False,II
-3.36734693877551,4.173469387755102,0.7625756741997065,93.31423159605215,93.31423159605215,65.98312594278046,False,False,True,False,II
-3.36734693877551,4.26530612244898,0.746669029505747,97.37061361105921,97.37061361105921,68.85142117267512,False,False,True,False,II
-3.36734693877551,4.357142857142858,0.7307623848117873,101.64229087626309,101.64229087626309,71.87195313394118,False,False,True,False,II
-3.36734693877551,4.448979591836735,0.7167501348854171,105.74580494430965,105.74580494430965,74.77357575815131,False,False,True,False,II
-3.36734693877551,4.540816326530613,0.7029746843049951,109.99537112739222,109.99537112739222,77.77847282331003,False,False,True,False,II
-3.36734693877551,4.63265306122449,0.6891992337245736,114.45164664617424,114.45164664617424,80.92953546147638,False,False,True,False,II
-3.36734693877551,4.724489795918368,0.6754237831441517,119.12955986717614,119.12955986717614,84.23731962184904,False,False,True,False,II
-3.36734693877551,4.816326530612245,0.6616483325637301,124.04554332786108,124.04554332786108,87.71344486310026,False,False,True,False,II
-3.36734693877551,4.908163265306123,0.6478728819833083,129.2177222325788,129.2177222325788,91.3707276401362,False,False,True,False,II
-3.36734693877551,5.0,0.6340974314028867,134.6661316996492,134.6661316996492,95.22333492098265,False,False,True,False,II
-3.2040816326530615,1.0510204081632653,3.0181848692158475,5.389732171663314,5.389732171663314,3.8111161673624268,False,False,True,False,II
-3.2040816326530615,1.1428571428571428,2.8804298077357435,6.05760012489768,6.05760012489768,4.283370126031627,False,False,True,False,II
-3.2040816326530615,1.2346938775510203,2.7426747462556387,6.804976859171109,6.804976859171109,4.8118452829374245,False,False,True,False,II
-3.2040816326530615,1.3265306122448979,2.604919684775534,7.645106196128094,7.645106196128094,5.405906434173467,False,False,True,False,II
-3.2040816326530615,1.4183673469387754,2.46716462329543,8.594832597990937,8.594832597990937,6.077464413202584,False,False,True,False,II
-3.2040816326530615,1.5102040816326532,2.329409561815325,9.675799701575567,9.675799701575567,6.841823582386856,False,False,True,False,II
-3.2040816326530615,1.6020408163265307,2.19165450033522,10.916186685027562,10.916186685027562,7.718909629681288,False,False,True,False,II
-3.2040816326530615,1.6938775510204083,2.0538994388551157,12.353271335336855,12.353271335336855,8.735081931054088,False,False,True,False,II
-3.2040816326530615,1.7857142857142858,1.9161443773750113,14.03730182401125,14.03730182401125,9.925871309320648,False,False,True,False,II
-3.2040816326530615,1.8775510204081634,1.7594463756996892,16.27186903608176,16.27186903608176,11.505948937992823,False,False,True,False,II
-3.2040816326530615,1.969387755102041,1.6003805064999648,19.093047260340942,19.093047260340942,13.500823191302313,False,False,True,False,II
-3.2040816326530615,2.0612244897959187,1.512010550752902,21.242871576526145,21.242871576526145,15.020978543636604,False,False,True,False,II
-3.2040816326530615,2.1530612244897958,1.45898855173217,22.925839132550607,22.925839132550607,16.21101631501845,False,False,True,False,II
-3.2040816326530615,2.2448979591836737,1.4091236769500857,24.683610508023776,24.683610508023776,17.453948374391132,False,False,True,False,II
-3.2040816326530615,2.336734693877551,1.363205207466312,26.489001149313445,26.489001149313445,18.730552339537788,False,False,True,False,II
-3.2040816326530615,2.428571428571429,1.3172867379825381,28.4439497707558,28.4439497707558,20.11290976663097,False,False,True,False,II
-3.2040816326530615,2.5204081632653064,1.2713682684987642,30.567024447490944,30.567024447490944,21.614150267515825,False,False,True,False,II
-3.2040816326530615,2.612244897959184,1.2254497990149904,32.88014147291711,32.88014147291711,23.249771001872723,False,False,True,False,II
-3.2040816326530615,2.7040816326530615,1.1795313295312164,35.40932903773761,35.40932903773761,25.038176679849993,False,False,True,False,II
-3.2040816326530615,2.795918367346939,1.1336128600474429,38.18570889019082,38.18570889019082,27.00137370066936,False,False,True,False,II
-3.2040816326530615,2.8877551020408165,1.087694390563669,41.24677043637434,41.24677043637434,29.16587107760511,False,False,True,False,II
-3.2040816326530615,2.979591836734694,1.0417759210798951,44.638041897918335,44.638041897918335,31.56386212490728,False,False,True,False,II
-3.2040816326530615,3.0714285714285716,1.0137146214286552,47.231522440446504,47.231522440446504,33.39772980340432,False,False,True,False,II
-3.2040816326530615,3.163265306122449,0.9907553703009964,49.64511171028568,49.64511171028568,35.104395143106686,False,False,True,False,II
-3.2040816326530615,3.2551020408163267,0.9677961191733376,52.194733353848754,52.194733353848754,36.90724989673012,False,False,True,False,II
-3.2040816326530615,3.3469387755102042,0.9448368680456789,54.89158302685916,54.89158302685916,38.8142105883565,False,False,True,False,II
-3.2040816326530615,3.438775510204082,0.9218776169180201,57.748194110398735,57.748194110398735,40.83413965673999,False,False,True,False,II
-3.2040816326530615,3.5306122448979593,0.8989183657903612,60.7786352654751,60.7786352654751,42.97698514748128,False,False,True,False,II
-3.2040816326530615,3.622448979591837,0.8759591146627025,63.998744283186504,63.998744283186504,45.25394607006497,False,False,True,False,II
-3.2040816326530615,3.7142857142857144,0.8529998635350435,67.42640604471465,67.42640604471465,47.67766894525535,False,False,True,False,II
-3.2040816326530615,3.806122448979592,0.8296459814738845,71.12857237884303,71.12857237884303,50.29549586519807,False,False,True,False,II
-3.2040816326530615,3.8979591836734695,0.8031350519447226,75.49868365316263,75.49868365316263,53.38563118180924,False,False,True,False,II
-3.2040816326530615,3.989795918367347,0.7766241224155607,80.23480445180014,80.23480445180014,56.73457431504447,False,False,True,False,II
-3.2040816326530615,4.081632653061225,0.759539223851023,83.91116884542201,83.91116884542201,59.334156507887265,False,False,True,False,II
-3.2040816326530615,4.173469387755102,0.7436325791570636,87.59733882259654,87.59733882259654,61.940672295353636,False,False,True,False,II
-3.2040816326530615,4.26530612244898,0.7291467305387959,91.22907214519034,91.22907214519034,64.50869555522087,False,False,True,False,II
-3.2040816326530615,4.357142857142858,0.7153712799583741,94.90572972650793,94.90572972650793,67.10848506307146,False,False,True,False,II
-3.2040816326530615,4.448979591836735,0.7015958293779524,98.75468952673144,98.75468952673144,69.83011063832393,False,False,True,False,II
-3.2040816326530615,4.540816326530613,0.6878203787975307,102.78791452257663,102.78791452257663,72.68203138293714,False,False,True,False,II
-3.2040816326530615,4.63265306122449,0.674044928217109,107.01854031369352,107.01854031369352,75.6735355684986,False,False,True,False,II
-3.2040816326530615,4.724489795918368,0.6602694776366871,111.46101792562385,111.46101792562385,78.81484161316395,False,False,True,False,II
-3.2040816326530615,4.816326530612245,0.6464940270562656,116.13127789850299,116.13127789850299,82.1172141098909,False,False,True,False,II
-3.2040816326530615,4.908163265306123,0.6327185764758436,121.0469193783361,121.0469193783361,85.59309753416277,False,False,True,False,II
-3.2040816326530615,5.0,0.618943125895422,126.2274286803511,126.2274286803511,89.25627079161757,False,False,True,False,II
-3.0408163265306123,1.0510204081632653,2.9424133018921714,5.032825796804743,5.032825796804743,3.5587452494512233,False,False,True,False,II
-3.0408163265306123,1.1428571428571428,2.8046582404120666,5.674982458978614,5.674982458978614,4.012818579858487,False,False,True,False,II
-3.0408163265306123,1.2346938775510203,2.666903178931962,6.394237036213402,6.394237036213402,4.521408368820668,False,False,True,False,II
-3.0408163265306123,1.3265306122448979,2.5291481174518577,7.203745990185677,7.203745990185677,5.0938176396056924,False,False,True,False,II
-3.0408163265306123,1.4183673469387754,2.3913930559717533,8.12030523178527,8.12030523178527,5.741922894699964,False,False,True,False,II
-3.0408163265306123,1.5102040816326532,2.2536379944916485,9.165597604445606,9.165597604445606,6.481056219730663,False,False,True,False,II
-3.0408163265306123,1.6020408163265307,2.1158829330115436,10.368016260106481,10.368016260106481,7.33129460497368,False,False,True,False,II
-3.0408163265306123,1.6938775510204083,1.9781278715314394,11.765384281953207,11.765384281953207,8.319383009034732,False,False,True,False,II
-3.0408163265306123,1.7857142857142858,1.8403728100513348,13.40911357515954,13.40911357515954,9.4816751386959,False,False,True,False,II
-3.0408163265306123,1.8775510204081634,1.7026177485712304,15.37075466131939,15.37075466131939,10.868764852973674,False,False,True,False,II
-3.0408163265306123,1.969387755102041,1.5624948195667236,17.788617681591194,17.788617681591194,12.578452190588056,False,False,True,False,II
-3.0408163265306123,2.0612244897959187,1.475703425938985,19.79064149460086,19.79064149460086,13.994096804864137,False,False,True,False,II
-3.0408163265306123,2.1530612244897958,1.4297849564552112,21.24983824890582,21.24983824890582,15.025904724918577,False,False,True,False,II
-3.0408163265306123,2.2448979591836737,1.3838664869714372,22.821792260280162,22.821792260280162,16.137444066074767,False,False,True,False,II
-3.0408163265306123,2.336734693877551,1.3379480174876635,24.51929247064794,24.51929247064794,17.337757975891414,False,False,True,False,II
-3.0408163265306123,2.428571428571429,1.2920295480038897,26.35729177878399,26.35729177878399,18.637419750490597,False,False,True,False,II
-3.0408163265306123,2.5204081632653064,1.2461110785201157,28.35336394733469,28.35336394733469,20.048855916610535,False,False,True,False,II
-3.0408163265306123,2.612244897959184,1.2001926090363417,30.528283025435897,30.528283025435897,21.586755945267893,False,False,True,False,II
-3.0408163265306123,2.7040816326530615,1.1542741395525682,32.906764261057354,32.906764261057354,23.268596155900784,False,False,True,False,II
-3.0408163265306123,2.795918367346939,1.1083556700687942,35.518420271487756,35.518420271487756,25.115315831002725,False,False,True,False,II
-3.0408163265306123,2.8877551020408165,1.0624372005850204,38.39900754688732,38.39900754688732,27.15219862723744,False,False,True,False,II
-3.0408163265306123,2.979591836734694,1.0165187311012467,41.59206949281906,41.59206949281906,29.410034381954482,False,False,True,False,II
-3.0408163265306123,3.0714285714285716,0.9884574314500068,44.05538567699676,44.05538567699676,31.151861959993102,False,False,True,False,II
-3.0408163265306123,3.163265306122449,0.9654981803223479,46.35715354142697,46.35715354142697,32.77945762564898,False,False,True,False,II
-3.0408163265306123,3.2551020408163267,0.9425389291946892,48.789697619798105,48.789697619798105,34.4995260390004,False,False,True,False,II
-3.0408163265306123,3.3469387755102042,0.9195796780670304,51.36397285599362,51.36397285599362,36.31981351515485,False,False,True,False,II
-3.0408163265306123,3.438775510204082,0.8966204269393716,54.09226622029238,54.09226622029238,38.24900825411676,False,False,True,False,II
-3.0408163265306123,3.5306122448979593,0.8736611758117128,56.98839804484401,56.98839804484401,40.296882706467386,False,False,True,False,II
-3.0408163265306123,3.622448979591837,0.850701924684054,60.067961270430764,60.067961270430764,42.474462746372495,False,False,True,False,II
-3.0408163265306123,3.7142857142857144,0.8277426735563951,63.3486069949041,63.3486069949041,44.79422958481825,False,False,True,False,II
-3.0408163265306123,3.806122448979592,0.8047834224287362,66.85038689450768,66.85038689450768,47.27036189805069,False,False,True,False,II
-3.0408163265306123,3.8979591836734695,0.7818241713010776,70.59616591863605,70.59616591863605,49.91902764683819,False,False,True,False,II
-3.0408163265306123,3.989795918367347,0.7576810273729176,74.76893892978235,74.76893892978235,52.869623739371946,False,False,True,False,II
-3.0408163265306123,4.081632653061225,0.7415433261921747,78.12147207072047,78.12147207072047,55.24022265748193,False,False,True,False,II
-3.0408163265306123,4.173469387755102,0.7277678756117529,81.29337887678827,81.29337887678827,57.483099469344225,False,False,True,False,II
-3.0408163265306123,4.26530612244898,0.7139924250313312,84.60826122515951,84.60826122515951,59.827075256713115,False,False,True,False,II
-3.0408163265306123,4.357142857142858,0.7002169744509095,88.07563229964221,88.07563229964221,62.27887685636992,False,False,True,False,II
-3.0408163265306123,4.448979591836735,0.6864415238704877,91.70591088541941,91.70591088541941,64.8458714619693,False,False,True,False,II
-3.0408163265306123,4.540816326530613,0.672666073290066,95.51052822848666,95.51052822848666,67.5361421850721,False,False,True,False,II
-3.0408163265306123,4.63265306122449,0.6588906227096443,99.50205044668729,99.50205044668729,70.35857461281853,False,False,True,False,II
-3.0408163265306123,4.724489795918368,0.6451151721292225,103.69431913876794,103.69431913876794,73.3229562335448,False,False,True,False,II
-3.0408163265306123,4.816326530612245,0.6313397215488008,108.10261336240006,108.10261336240006,76.44009097254057,False,False,True,False,II
