topology,ny_variant,V,eta,theta,r0,delta_V,stability_type
T3,REE,5.0,0.0,3.0,,,type-III
T3,REE,5.0,0.0,4.0,,,type-III
T3,REE,5.0,0.0,5.0,,,type-III
T3,REE,5.0,1.0,0.0,,,type-III
T3,REE,5.0,1.0,1.0,,,type-III
T3,REE,5.0,1.0,2.0,,,type-III
T3,REE,5.0,1.0,3.0,,,type-III
T3,REE,5.0,1.0,4.0,,,type-III
T3,REE,5.0,1.0,5.0,,,type-III
T3,REE,5.0,2.0,0.0,,,type-III
T3,REE,5.0,2.0,1.0,,,type-III
T3,REE,5.0,2.0,2.0,,,type-III
T3,REE,5.0,2.0,3.0,,,type-III
T3,REE,5.0,2.0,4.0,,,type-III
T3,REE,5.0,2.0,5.0,,,type-III
T3,REE,5.0,3.0,0.0,,,type-III
T3,REE,5.0,3.0,1.0,,,type-III
T3,REE,5.0,3.0,2.0,,,type-III
T3,REE,5.0,3.0,3.0,,,type-III
T3,REE,5.0,3.0,4.0,,,type-III
T3,REE,5.0,3.0,5.0,,,type-III
T3,REE,5.0,4.0,0.0,,,type-III
T3,REE,5.0,4.0,1.0,,,type-III
T3,REE,5.0,4.0,2.0,,,type-III
T3,REE,5.0,4.0,3.0,,,type-III
T3,REE,5.0,4.0,4.0,,,type-III
T3,REE,5.0,4.0,5.0,,,type-III
T3,REE,5.0,5.0,0.0,,,type-III
T3,REE,5.0,5.0,1.0,,,type-III
T3,REE,5.0,5.0,2.0,,,type-III
T3,REE,5.0,5.0,3.0,,,type-III
T3,REE,5.0,5.0,4.0,,,type-III
T3,REE,5.0,5.0,5.0,,,type-III
Nil3,FULL,0.0,-5.0,0.0,,,type-III
Nil3,FULL,0.0,-5.0,1.0,,,type-III
Nil3,FULL,0.0,-5.0,2.0,,,type-III
Nil3,FULL,0.0,-5.0,3.0,,,type-III
Nil3,FULL,0.0,-5.0,4.0,,,type-III
Nil3,FULL,0.0,-5.0,5.0,,,type-III
Nil3,FULL,0.0,-4.0,0.0,,,type-III
Nil3,FULL,0.0,-4.0,1.0,,,type-III
Nil3,FULL,0.0,-4.0,2.0,,,type-III
Nil3,FULL,0.0,-4.0,3.0,,,type-III
Nil3,FULL,0.0,-4.0,4.0,,,type-III
Nil3,FULL,0.0,-4.0,5.0,,,type-III
Nil3,FULL,0.0,-3.0,0.0,,,type-III
Nil3,FULL,0.0,-3.0,1.0,,,type-III
Nil3,FULL,0.0,-3.0,2.0,,,type-III
Nil3,FULL,0.0,-3.0,3.0,,,type-III
Nil3,FULL,0.0,-3.0,4.0,,,type-III
Nil3,FULL,0.0,-3.0,5.0,,,type-III
Nil3,FULL,0.0,-2.0,0.0,,,type-III
Nil3,FULL,0.0,-2.0,1.0,,,type-III
Nil3,FULL,0.0,-2.0,2.0,,,type-III
Nil3,FULL,0.0,-2.0,3.0,,,type-III
Nil3,FULL,0.0,-2.0,4.0,,,type-III
Nil3,FULL,0.0,-2.0,5.0,,,type-III
Nil3,FULL,0.0,-1.0,0.0,,,type-III
Nil3,FULL,0.0,-1.0,1.0,,,type-III
Nil3,FULL,0.0,-1.0,2.0,,,type-III
Nil3,FULL,0.0,-1.0,3.0,,,type-III
Nil3,FULL,0.0,-1.0,4.0,,,type-III
Nil3,FULL,0.0,-1.0,5.0,,,type-III
Nil3,FULL,0.0,0.0,0.0,,,type-III
Nil3,FULL,0.0,0.0,1.0,,,type-III
Nil3,FULL,0.0,0.0,2.0,,,type-III
Nil3,FULL,0.0,0.0,3.0,,,type-III
Nil3,FULL,0.0,0.0,4.0,,,type-III
Nil3,FULL,0.0,0.0,5.0,,,type-III
Nil3,FULL,0.0,1.0,0.0,,,type-III
Nil3,FULL,0.0,1.0,1.0,,,type-III
Nil3,FULL,0.0,1.0,2.0,,,type-III
Nil3,FULL,0.0,1.0,3.0,,,type-III
Nil3,FULL,0.0,1.0,4.0,,,type-III
Nil3,FULL,0.0,1.0,5.0,,,type-III
Nil3,FULL,0.0,2.0,0.0,,,type-III
Nil3,FULL,0.0,2.0,1.0,,,type-III
Nil3,FULL,0.0,2.0,2.0,,,type-III
Nil3,FULL,0.0,2.0,3.0,,,type-III
Nil3,FULL,0.0,2.0,4.0,,,type-III
Nil3,FULL,0.0,2.0,5.0,,,type-III
Nil3,FULL,0.0,3.0,0.0,,,type-III
Nil3,FULL,0.0,3.0,1.0,,,type-III
Nil3,FULL,0.0,3.0,2.0,,,type-III
Nil3,FULL,0.0,3.0,3.0,,,type-III
Nil3,FULL,0.0,3.0,4.0,,,type-III
Nil3,FULL,0.0,3.0,5.0,,,type-III
Nil3,FULL,0.0,4.0,0.0,,,type-III
Nil3,FULL,0.0,4.0,1.0,,,type-III
Nil3,FULL,0.0,4.0,2.0,,,type-III
Nil3,FULL,0.0,4.0,3.0,,,type-III
Nil3,FULL,0.0,4.0,4.0,,,type-III
Nil3,FULL,0.0,4.0,5.0,,,type-III
Nil3,FULL,0.0,5.0,0.0,,,type-III
Nil3,FULL,0.0,5.0,1.0,,,type-III
Nil3,FULL,0.0,5.0,2.0,,,type-III
Nil3,FULL,0.0,5.0,3.0,,,type-III
Nil3,FULL,0.0,5.0,4.0,,,type-III
Nil3,FULL,0.0,5.0,5.0,,,type-III
Nil3,FULL,1.0,-5.0,0.0,,,type-III
Nil3,FULL,1.0,-5.0,1.0,11.024814136024704,10053.47922586673,type-I
Nil3,FULL,1.0,-5.0,2.0,34.92072601351499,8923674.081903594,type-I
Nil3,FULL,1.0,-5.0,3.0,54.45278850297446,38460856.2584428,type-I
Nil3,FULL,1.0,-5.0,4.0,73.52073068293807,98402436.70900898,type-I
Nil3,FULL,1.0,-5.0,5.0,92.42175144820752,198998125.35873204,type-I
Nil3,FULL,1.0,-4.0,0.0,,,type-III
Nil3,FULL,1.0,-4.0,1.0,,,type-III
Nil3,FULL,1.0,-4.0,2.0,27.310286458752376,4199888.434078801,type-I
Nil3,FULL,1.0,-4.0,3.0,42.70627938370455,18447498.275874536,type-I
Nil3,FULL,1.0,-4.0,4.0,57.70928167225043,47439717.320640296,type-I
Nil3,FULL,1.0,-4.0,5.0,72.57202015112823,96159503.75696509,type-I
Nil3,FULL,1.0,-3.0,0.0,,,type-III
Nil3,FULL,1.0,-3.0,1.0,,,type-III
Nil3,FULL,1.0,-3.0,2.0,19.695940109673902,1528702.3316870043,type-I
Nil3,FULL,1.0,-3.0,3.0,30.958275326521782,6955061.062933072,type-I
Nil3,FULL,1.0,-3.0,4.0,41.89692055514082,18055006.370804958,type-I
Nil3,FULL,1.0,-3.0,5.0,52.72162992815887,36741300.24444489,type-I
Nil3,FULL,1.0,-2.0,0.0,,,type-III
Nil3,FULL,1.0,-2.0,1.0,,,type-III
Nil3,FULL,1.0,-2.0,2.0,12.06985650647751,327799.39184383414,type-I
Nil3,FULL,1.0,-2.0,3.0,19.205976535989567,1621101.5525228987,type-I
Nil3,FULL,1.0,-2.0,4.0,26.081971585159554,4303685.452274816,type-I
Nil3,FULL,1.0,-2.0,5.0,32.86937564936729,8834113.129539907,type-I
Nil3,FULL,1.0,-1.0,0.0,,,type-III
Nil3,FULL,1.0,-1.0,1.0,,,type-III
Nil3,FULL,1.0,-1.0,2.0,4.358147216420433,10045.331030010746,type-I
Nil3,FULL,1.0,-1.0,3.0,7.427827852469112,83684.24146581163,type-I
Nil3,FULL,1.0,-1.0,4.0,10.252116607242884,247284.01141824815,type-I
Nil3,FULL,1.0,-1.0,5.0,13.006575946172164,529380.9184038275,type-I
Nil3,FULL,1.0,0.0,0.0,0.8660260519120093,663.1814077504818,type-II
Nil3,FULL,1.0,0.0,1.0,0.42623817106626954,257.64855884443,type-II
Nil3,FULL,1.0,0.0,2.0,0.25656536664525514,142.85695619492432,type-II
Nil3,FULL,1.0,0.0,3.0,0.17944958132353367,95.00424594879328,type-II
Nil3,FULL,1.0,0.0,4.0,0.13710144338812558,69.52553465322488,type-II
Nil3,FULL,1.0,0.0,5.0,0.11066312075743663,53.8604954960365,type-II
Nil3,FULL,1.0,1.0,0.0,,,type-III
Nil3,FULL,1.0,1.0,1.0,,,type-III
Nil3,FULL,1.0,1.0,2.0,,,type-III
Nil3,FULL,1.0,1.0,3.0,,,type-III
Nil3,FULL,1.0,1.0,4.0,,,type-III
Nil3,FULL,1.0,1.0,5.0,,,type-III
Nil3,FULL,1.0,2.0,0.0,,,type-III
Nil3,FULL,1.0,2.0,1.0,,,type-III
Nil3,FULL,1.0,2.0,2.0,,,type-III
Nil3,FULL,1.0,2.0,3.0,,,type-III
Nil3,FULL,1.0,2.0,4.0,,,type-III
Nil3,FULL,1.0,2.0,5.0,,,type-III
Nil3,FULL,1.0,3.0,0.0,,,type-III
Nil3,FULL,1.0,3.0,1.0,,,type-III
Nil3,FULL,1.0,3.0,2.0,,,type-III
Nil3,FULL,1.0,3.0,3.0,,,type-III
Nil3,FULL,1.0,3.0,4.0,,,type-III
Nil3,FULL,1.0,3.0,5.0,,,type-III
Nil3,FULL,1.0,4.0,0.0,,,type-III
Nil3,FULL,1.0,4.0,1.0,,,type-III
Nil3,FULL,1.0,4.0,2.0,,,type-III
Nil3,FULL,1.0,4.0,3.0,,,type-III
Nil3,FULL,1.0,4.0,4.0,,,type-III
Nil3,FULL,1.0,4.0,5.0,,,type-III
Nil3,FULL,1.0,5.0,0.0,,,type-III
Nil3,FULL,1.0,5.0,1.0,,,type-III
Nil3,FULL,1.0,5.0,2.0,,,type-III
Nil3,FULL,1.0,5.0,3.0,,,type-III
Nil3,FULL,1.0,5.0,4.0,,,type-III
Nil3,FULL,1.0,5.0,5.0,,,type-III
Nil3,FULL,2.0,-5.0,0.0,,,type-III
Nil3,FULL,2.0,-5.0,1.0,5.512407389477623,5027.019585019792,type-I
Nil3,FULL,2.0,-5.0,2.0,17.4603639711448,4461834.7575813085,type-I
Nil3,FULL,2.0,-5.0,3.0,27.226394606911654,19230291.71137378,type-I
Nil3,FULL,2.0,-5.0,4.0,36.76036702175722,49201866.16574159,type-I
Nil3,FULL,2.0,-5.0,5.0,46.21087445577476,99499708.3086395,type-I
Nil3,FULL,2.0,-4.0,0.0,,,type-III
Nil3,FULL,2.0,-4.0,1.0,,,type-III
Nil3,FULL,2.0,-4.0,2.0,13.655143290469633,2099967.377497655,type-I
Nil3,FULL,2.0,-4.0,3.0,21.353141177526837,9223689.159900721,type-I
Nil3,FULL,2.0,-4.0,4.0,28.85464224119786,23720282.352720633,type-I
Nil3,FULL,2.0,-4.0,5.0,36.286011531453305,48080173.856483065,type-I
Nil3,FULL,2.0,-3.0,0.0,,,type-III
Nil3,FULL,2.0,-3.0,1.0,,,type-III
Nil3,FULL,2.0,-3.0,2.0,9.847970640743545,764386.4077784125,type-I
Nil3,FULL,2.0,-3.0,3.0,15.47913875649048,3477521.475850754,type-I
Nil3,FULL,2.0,-3.0,4.0,20.948461672415636,9027293.413129674,type-I
Nil3,FULL,2.0,-3.0,5.0,26.36081510966971,18370895.20531379,type-I
Nil3,FULL,2.0,-2.0,0.0,,,type-III
Nil3,FULL,2.0,-2.0,1.0,,,type-III
Nil3,FULL,2.0,-2.0,2.0,6.034928035249671,163899.80350960745,type-I
Nil3,FULL,2.0,-2.0,3.0,9.602988633721615,810567.1248731557,type-I
Nil3,FULL,2.0,-2.0,4.0,13.040986177694261,2151780.393438106,type-I
Nil3,FULL,2.0,-2.0,5.0,16.43468790364928,4417171.509315675,type-I
Nil3,FULL,2.0,-1.0,0.0,,,type-III
Nil3,FULL,2.0,-1.0,1.0,,,type-III
Nil3,FULL,2.0,-1.0,2.0,2.1790743924291296,5023.977050197036,type-I
Nil3,FULL,2.0,-1.0,3.0,3.7139129686400367,41844.4212762619,type-I
Nil3,FULL,2.0,-1.0,4.0,5.1260595833437606,123645.46722343663,type-I
Nil3,FULL,2.0,-1.0,5.0,6.503288244318704,264677.60233054875,type-I
Nil3,FULL,2.0,0.0,0.0,0.4330130665527537,325.74797671615784,type-II
Nil3,FULL,2.0,0.0,1.0,0.21312027679530113,123.1374068104516,type-II
Nil3,FULL,2.0,0.0,2.0,0.12828391424990787,65.89746002206562,type-II
Nil3,FULL,2.0,0.0,3.0,0.08972477394556477,42.12695945236289,type-II
Nil3,FULL,2.0,0.0,4.0,0.06855051010536446,29.543458351316524,type-II
Nil3,FULL,2.0,0.0,5.0,0.05533009356312891,21.86679329524766,type-II
Nil3,FULL,2.0,1.0,0.0,,,type-III
Nil3,FULL,2.0,1.0,1.0,,,type-III
Nil3,FULL,2.0,1.0,2.0,,,type-III
Nil3,FULL,2.0,1.0,3.0,,,type-III
Nil3,FULL,2.0,1.0,4.0,,,type-III
Nil3,FULL,2.0,1.0,5.0,,,type-III
Nil3,FULL,2.0,2.0,0.0,,,type-III
Nil3,FULL,2.0,2.0,1.0,,,type-III
Nil3,FULL,2.0,2.0,2.0,,,type-III
Nil3,FULL,2.0,2.0,3.0,,,type-III
Nil3,FULL,2.0,2.0,4.0,,,type-III
Nil3,FULL,2.0,2.0,5.0,,,type-III
Nil3,FULL,2.0,3.0,0.0,,,type-III
Nil3,FULL,2.0,3.0,1.0,,,type-III
Nil3,FULL,2.0,3.0,2.0,,,type-III
Nil3,FULL,2.0,3.0,3.0,,,type-III
Nil3,FULL,2.0,3.0,4.0,,,type-III
Nil3,FULL,2.0,3.0,5.0,,,type-III
Nil3,FULL,2.0,4.0,0.0,,,type-III
Nil3,FULL,2.0,4.0,1.0,,,type-III
Nil3,FULL,2.0,4.0,2.0,,,type-III
Nil3,FULL,2.0,4.0,3.0,,,type-III
Nil3,FULL,2.0,4.0,4.0,,,type-III
Nil3,FULL,2.0,4.0,5.0,,,type-III
Nil3,FULL,2.0,5.0,0.0,,,type-III
Nil3,FULL,2.0,5.0,1.0,,,type-III
Nil3,FULL,2.0,5.0,2.0,,,type-III
Nil3,FULL,2.0,5.0,3.0,,,type-III
Nil3,FULL,2.0,5.0,4.0,,,type-III
Nil3,FULL,2.0,5.0,5.0,,,type-III
Nil3,FULL,3.0,-5.0,0.0,,,type-III
Nil3,FULL,3.0,-5.0,1.0,3.674938047181778,3351.515736746078,type-I
Nil3,FULL,3.0,-5.0,2.0,11.640243750854555,2974553.5200844104,type-I
Nil3,FULL,3.0,-5.0,3.0,18.15092950599247,12820101.001121065,type-I
Nil3,FULL,3.0,-5.0,4.0,24.50691022615118,32801672.10768434,type-I
Nil3,FULL,3.0,-5.0,5.0,30.807250482697334,66333564.44521224,type-I
Nil3,FULL,3.0,-4.0,0.0,,,type-III
Nil3,FULL,3.0,-4.0,1.0,,,type-III
Nil3,FULL,3.0,-4.0,2.0,9.103428820513098,1399992.5422924927,type-I
Nil3,FULL,3.0,-4.0,3.0,14.235426460572583,6149084.1356849335,type-I
Nil3,FULL,3.0,-4.0,4.0,19.236427232136744,15813800.984336825,type-I
Nil3,FULL,3.0,-4.0,5.0,24.19067338071839,32053726.74862286,type-I
Nil3,FULL,3.0,-3.0,0.0,,,type-III
Nil3,FULL,3.0,-3.0,1.0,,,type-III
Nil3,FULL,3.0,-3.0,2.0,6.565313369781017,509613.5960571505,type-I
Nil3,FULL,3.0,-3.0,3.0,10.319423560042372,2318340.1692299326,type-I
Nil3,FULL,3.0,-3.0,4.0,13.965640184111642,6018053.838821218,type-I
Nil3,FULL,3.0,-3.0,5.0,17.57387769612906,12247424.090267207,type-I
Nil3,FULL,3.0,-2.0,0.0,,,type-III
Nil3,FULL,3.0,-2.0,1.0,,,type-III
Nil3,FULL,3.0,-2.0,2.0,4.023284337650861,109266.15641418386,type-I
Nil3,FULL,3.0,-2.0,3.0,6.401992178258906,540388.0796790527,type-I
Nil3,FULL,3.0,-2.0,4.0,8.693990600655386,1434477.504864518,type-I
Nil3,FULL,3.0,-2.0,5.0,10.956457194087227,2944855.906268346,type-I
Nil3,FULL,3.0,-1.0,0.0,,,type-III
Nil3,FULL,3.0,-1.0,1.0,,,type-III
Nil3,FULL,3.0,-1.0,2.0,1.452715745840745,3350.0780077223735,type-I
Nil3,FULL,3.0,-1.0,3.0,2.4759426169236747,27897.502136955398,type-I
Nil3,FULL,3.0,-1.0,4.0,3.417372209803605,82432.13864240471,type-I
Nil3,FULL,3.0,-1.0,5.0,4.335525315032281,176442.5632476261,type-I
Nil3,FULL,3.0,0.0,0.0,0.2886753352082036,213.2722444321186,type-II
Nil3,FULL,3.0,0.0,1.0,0.14208052841200036,78.37170287742428,type-II
Nil3,FULL,3.0,0.0,2.0,0.08552302942017795,40.38491006426985,type-II
Nil3,FULL,3.0,0.0,3.0,0.059816527409270945,24.71108140835306,type-II
Nil3,FULL,3.0,0.0,4.0,0.04570048321109225,16.49525239097921,type-II
Nil3,FULL,3.0,0.0,5.0,0.03688702633330329,11.55064741279523,type-II
Nil3,FULL,3.0,1.0,0.0,,,type-III
Nil3,FULL,3.0,1.0,1.0,,,type-III
Nil3,FULL,3.0,1.0,2.0,,,type-III
Nil3,FULL,3.0,1.0,3.0,,,type-III
Nil3,FULL,3.0,1.0,4.0,,,type-III
Nil3,FULL,3.0,1.0,5.0,,,type-III
Nil3,FULL,3.0,2.0,0.0,,,type-III
Nil3,FULL,3.0,2.0,1.0,,,type-III
Nil3,FULL,3.0,2.0,2.0,,,type-III
Nil3,FULL,3.0,2.0,3.0,,,type-III
Nil3,FULL,3.0,2.0,4.0,,,type-III
Nil3,FULL,3.0,2.0,5.0,,,type-III
Nil3,FULL,3.0,3.0,0.0,,,type-III
Nil3,FULL,3.0,3.0,1.0,,,type-III
Nil3,FULL,3.0,3.0,2.0,,,type-III
Nil3,FULL,3.0,3.0,3.0,,,type-III
Nil3,FULL,3.0,3.0,4.0,,,type-III
Nil3,FULL,3.0,3.0,5.0,,,type-III
Nil3,FULL,3.0,4.0,0.0,,,type-III
Nil3,FULL,3.0,4.0,1.0,,,type-III
Nil3,FULL,3.0,4.0,2.0,,,type-III
Nil3,FULL,3.0,4.0,3.0,,,type-III
Nil3,FULL,3.0,4.0,4.0,,,type-III
Nil3,FULL,3.0,4.0,5.0,,,type-III
Nil3,FULL,3.0,5.0,0.0,,,type-III
Nil3,FULL,3.0,5.0,1.0,,,type-III
Nil3,FULL,3.0,5.0,2.0,,,type-III
Nil3,FULL,3.0,5.0,3.0,,,type-III
Nil3,FULL,3.0,5.0,4.0,,,type-III
Nil3,FULL,3.0,5.0,5.0,,,type-III
Nil3,FULL,4.0,-5.0,0.0,,,type-III
Nil3,FULL,4.0,-5.0,1.0,2.7562038457874545,2513.750946523025,type-I
Nil3,FULL,4.0,-5.0,2.0,8.73018222613066,2230911.8050920293,type-I
Nil3,FULL,4.0,-5.0,3.0,13.613197182180066,9615003.75019971,type-I
Nil3,FULL,4.0,-5.0,4.0,18.38018314136328,24601572.17170855,type-I
Nil3,FULL,4.0,-5.0,5.0,23.105438193620895,49750488.87923022,type-I
Nil3,FULL,4.0,-4.0,0.0,,,type-III
Nil3,FULL,4.0,-4.0,1.0,,,type-III
Nil3,FULL,4.0,-4.0,2.0,6.827572002823981,1050004.2631982483,type-I
Nil3,FULL,4.0,-4.0,3.0,10.676568263707738,4611780.134892389,type-I
Nil3,FULL,4.0,-4.0,4.0,14.427320444974095,11860558.01661597,type-I
Nil3,FULL,4.0,-4.0,5.0,18.14300533400443,24040500.339697167,type-I
Nil3,FULL,4.0,-3.0,0.0,,,type-III
Nil3,FULL,4.0,-3.0,1.0,,,type-III
Nil3,FULL,4.0,-3.0,2.0,4.923983953992841,382226.5629517748,type-I
Nil3,FULL,4.0,-3.0,3.0,7.739568969736462,1738748.4329868497,type-I
Nil3,FULL,4.0,-3.0,4.0,10.474228658881604,4513432.610189327,type-I
Nil3,FULL,4.0,-3.0,5.0,13.180407740179955,9185686.457021315,type-I
Nil3,FULL,4.0,-2.0,0.0,,,type-III
Nil3,FULL,4.0,-2.0,1.0,,,type-III
Nil3,FULL,4.0,-2.0,2.0,3.0174637684687147,81948.9951500547,type-I
Nil3,FULL,4.0,-2.0,3.0,4.801493162272737,405297.88077171135,type-I
Nil3,FULL,4.0,-2.0,4.0,6.52049128629859,1075825.160141167,type-I
Nil3,FULL,4.0,-2.0,5.0,8.217343823627543,2208696.8082948267,type-I
Nil3,FULL,4.0,-1.0,0.0,,,type-III
Nil3,FULL,4.0,-1.0,1.0,,,type-III
Nil3,FULL,4.0,-1.0,2.0,1.0895371903975528,2513.043180515634,type-I
Nil3,FULL,4.0,-1.0,3.0,1.8569582808608431,20923.80886721456,type-I
Nil3,FULL,4.0,-1.0,4.0,2.5630296147264664,61825.11471396784,type-I
Nil3,FULL,4.0,-1.0,5.0,3.251644055961444,132324.5940674483,type-I
Nil3,FULL,4.0,0.0,0.0,0.2165064284292734,157.03671610831637,type-II
Nil3,FULL,4.0,0.0,1.0,0.10656013424706175,56.04314024663618,type-II
Nil3,FULL,4.0,0.0,2.0,0.06414178167963712,27.73487594560317,type-II
Nil3,FULL,4.0,0.0,3.0,0.04486340217859813,16.161334735669822,type-II
Nil3,FULL,4.0,0.0,4.0,0.034275221942094404,10.181293291074685,type-II
Nil3,FULL,4.0,0.0,5.0,0.027666454296588552,6.654669855030969,type-II
Nil3,FULL,4.0,1.0,0.0,,,type-III
Nil3,FULL,4.0,1.0,1.0,,,type-III
Nil3,FULL,4.0,1.0,2.0,,,type-III
Nil3,FULL,4.0,1.0,3.0,,,type-III
Nil3,FULL,4.0,1.0,4.0,,,type-III
Nil3,FULL,4.0,1.0,5.0,,,type-III
Nil3,FULL,4.0,2.0,0.0,,,type-III
Nil3,FULL,4.0,2.0,1.0,,,type-III
Nil3,FULL,4.0,2.0,2.0,,,type-III
Nil3,FULL,4.0,2.0,3.0,,,type-III
Nil3,FULL,4.0,2.0,4.0,,,type-III
Nil3,FULL,4.0,2.0,5.0,,,type-III
Nil3,FULL,4.0,3.0,0.0,,,type-III
Nil3,FULL,4.0,3.0,1.0,,,type-III
Nil3,FULL,4.0,3.0,2.0,,,type-III
Nil3,FULL,4.0,3.0,3.0,,,type-III
Nil3,FULL,4.0,3.0,4.0,,,type-III
Nil3,FULL,4.0,3.0,5.0,,,type-III
Nil3,FULL,4.0,4.0,0.0,,,type-III
Nil3,FULL,4.0,4.0,1.0,,,type-III
Nil3,FULL,4.0,4.0,2.0,,,type-III
Nil3,FULL,4.0,4.0,3.0,,,type-III
Nil3,FULL,4.0,4.0,4.0,,,type-III
Nil3,FULL,4.0,4.0,5.0,,,type-III
Nil3,FULL,4.0,5.0,0.0,,,type-III
Nil3,FULL,4.0,5.0,1.0,,,type-III
Nil3,FULL,4.0,5.0,2.0,,,type-III
Nil3,FULL,4.0,5.0,3.0,,,type-III
Nil3,FULL,4.0,5.0,4.0,,,type-III
Nil3,FULL,4.0,5.0,5.0,,,type-III
Nil3,FULL,5.0,-5.0,0.0,,,type-III
Nil3,FULL,5.0,-5.0,1.0,2.204963600411161,2011.0817767767585,type-I
Nil3,FULL,5.0,-5.0,2.0,6.984145809624085,1784725.8994740527,type-I
Nil3,FULL,5.0,-5.0,3.0,10.890556121514189,7691943.885532357,type-I
Nil3,FULL,5.0,-5.0,4.0,14.704146160805532,19681509.885188892,type-I
Nil3,FULL,5.0,-5.0,5.0,18.484350611639293,39800640.632849835,type-I
Nil3,FULL,5.0,-4.0,0.0,,,type-III
Nil3,FULL,5.0,-4.0,1.0,,,type-III
Nil3,FULL,5.0,-4.0,2.0,5.462057310993057,840010.6067887024,type-I
Nil3,FULL,5.0,-4.0,3.0,8.541255779369655,3689396.5425127107,type-I
Nil3,FULL,5.0,-4.0,4.0,11.541855151133714,9488610.40978349,type-I
Nil3,FULL,5.0,-4.0,5.0,14.514404148639724,19232562.21096875,type-I
Nil3,FULL,5.0,-3.0,0.0,,,type-III
Nil3,FULL,5.0,-3.0,1.0,,,type-III
Nil3,FULL,5.0,-3.0,2.0,3.9391873960700634,305793.8426150253,type-I
Nil3,FULL,5.0,-3.0,3.0,6.191655181067379,1390992.5257529218,type-I
Nil3,FULL,5.0,-3.0,4.0,8.379383985128504,3610658.715927061,type-I
Nil3,FULL,5.0,-3.0,5.0,10.544324615017642,7348642.217118519,type-I
Nil3,FULL,5.0,-2.0,0.0,,,type-III
Nil3,FULL,5.0,-2.0,1.0,,,type-III
Nil3,FULL,5.0,-2.0,2.0,2.4139712598169765,65558.42868187414,type-I
Nil3,FULL,5.0,-2.0,3.0,3.841194785566953,324243.22109656746,type-I
Nil3,FULL,5.0,-2.0,4.0,5.216394543956414,860633.0315726663,type-I
Nil3,FULL,5.0,-2.0,5.0,6.57387536026444,1767000.3129739957,type-I
Nil3,FULL,5.0,-1.0,0.0,,,type-III
Nil3,FULL,5.0,-1.0,1.0,,,type-III
Nil3,FULL,5.0,-1.0,2.0,0.871629856742412,2010.7543037037549,type-I
Nil3,FULL,5.0,-1.0,3.0,1.4855655112712831,16739.406406651782,type-I
Nil3,FULL,5.0,-1.0,4.0,2.0504236680530377,49460.61318572124,type-I
Nil3,FULL,5.0,-1.0,5.0,2.601315135452516,105853.4534439992,type-I
Nil3,FULL,5.0,0.0,0.0,0.17320517097622232,123.29789278666463,type-II
Nil3,FULL,5.0,0.0,1.0,0.08524663950161658,42.69005753769889,type-II
Nil3,FULL,5.0,0.0,2.0,0.051313123115028156,20.230471567644564,type-II
Nil3,FULL,5.0,0.0,3.0,0.035890103258301914,11.15866406381776,type-II
Nil3,FULL,5.0,0.0,4.0,0.027420927261872223,6.561656338138894,type-II
Nil3,FULL,5.0,0.0,5.0,0.02213268987810394,3.9273830660240847,type-II
Nil3,FULL,5.0,1.0,0.0,,,type-III
Nil3,FULL,5.0,1.0,1.0,,,type-III
Nil3,FULL,5.0,1.0,2.0,,,type-III
Nil3,FULL,5.0,1.0,3.0,,,type-III
Nil3,FULL,5.0,1.0,4.0,,,type-III
Nil3,FULL,5.0,1.0,5.0,,,type-III
Nil3,FULL,5.0,2.0,0.0,,,type-III
Nil3,FULL,5.0,2.0,1.0,,,type-III
Nil3,FULL,5.0,2.0,2.0,,,type-III
Nil3,FULL,5.0,2.0,3.0,,,type-III
Nil3,FULL,5.0,2.0,4.0,,,type-III
Nil3,FULL,5.0,2.0,5.0,,,type-III
Nil3,FULL,5.0,3.0,0.0,,,type-III
Nil3,FULL,5.0,3.0,1.0,,,type-III
Nil3,FULL,5.0,3.0,2.0,,,type-III
Nil3,FULL,5.0,3.0,3.0,,,type-III
Nil3,FULL,5.0,3.0,4.0,,,type-III
Nil3,FULL,5.0,3.0,5.0,,,type-III
Nil3,FULL,5.0,4.0,0.0,,,type-III
Nil3,FULL,5.0,4.0,1.0,,,type-III
Nil3,FULL,5.0,4.0,2.0,,,type-III
Nil3,FULL,5.0,4.0,3.0,,,type-III
Nil3,FULL,5.0,4.0,4.0,,,type-III
Nil3,FULL,5.0,4.0,5.0,,,type-III
Nil3,FULL,5.0,5.0,0.0,,,type-III
Nil3,FULL,5.0,5.0,1.0,,,type-III
Nil3,FULL,5.0,5.0,2.0,,,type-III
Nil3,FULL,5.0,5.0,3.0,,,type-III
Nil3,FULL,5.0,5.0,4.0,,,type-III
Nil3,FULL,5.0,5.0,5.0,,,type-III
Nil3,TT,0.0,-5.0,0.0,,,type-III
Nil3,TT,0.0,-5.0,1.0,,,type-III
Nil3,TT,0.0,-5.0,2.0,,,type-III
Nil3,TT,0.0,-5.0,3.0,,,type-III
Nil3,TT,0.0,-5.0,4.0,,,type-III
Nil3,TT,0.0,-5.0,5.0,,,type-III
Nil3,TT,0.0,-4.0,0.0,,,type-III
Nil3,TT,0.0,-4.0,1.0,,,type-III
Nil3,TT,0.0,-4.0,2.0,,,type-III
Nil3,TT,0.0,-4.0,3.0,,,type-III
Nil3,TT,0.0,-4.0,4.0,,,type-III
Nil3,TT,0.0,-4.0,5.0,,,type-III
Nil3,TT,0.0,-3.0,0.0,,,type-III
